State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Punjab,Mohali,Kurali,Cauliflower,Cauliflower,FAQ,7/28/2023,2800,3000,2900
Punjab,Ropar (Rupnagar),Morinda,Cauliflower,Other,FAQ,7/28/2023,6000,7000,6500
Punjab,Ropar (Rupnagar),Ropar,Cauliflower,Other,FAQ,7/28/2023,6000,9000,7000
Punjab,Sangrur,Bhawanigarh,Cauliflower,Other,FAQ,7/28/2023,2500,3000,2750
Punjab,Tarntaran,Tarantaran,Cauliflower,Other,FAQ,7/28/2023,6500,7000,6800
Rajasthan,Bikaner,Bikaner(F&V),Cauliflower,Other,FAQ,7/28/2023,2800,3000,2900
Rajasthan,Jaipur,Jaipur(F&V),Cauliflower,African Sarson,FAQ,7/28/2023,2000,3000,2500
Rajasthan,Jalore,Jalore,Cauliflower,Other,FAQ,7/28/2023,3000,3500,3200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cauliflower,Other,FAQ,7/28/2023,2000,2700,2400
Telangana,Hyderabad,Bowenpally,Cauliflower,African Sarson,FAQ,7/28/2023,500,2000,1600
Telangana,Hyderabad,Gudimalkapur,Cauliflower,African Sarson,FAQ,7/28/2023,2000,4000,2500
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/28/2023,6000,8000,7000
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,FAQ,7/28/2023,3000,3000,3000
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/28/2023,2300,2300,2300
Telangana,Warangal,Warangal,Cauliflower,Cauliflower,FAQ,7/28/2023,4500,5000,4750
Uttar Pradesh,Agra,Achnera,Cauliflower,Cauliflower,FAQ,7/28/2023,4100,4200,4150
Uttar Pradesh,Aligarh,Aligarh,Cauliflower,Cauliflower,FAQ,7/28/2023,4300,4500,4400
Uttar Pradesh,Aligarh,Charra,Cauliflower,Cauliflower,FAQ,7/28/2023,4400,4600,4500
Uttar Pradesh,Baghpat,Baraut,Cauliflower,Cauliflower,FAQ,7/28/2023,1500,1600,1550
Uttar Pradesh,Bareilly,Anwala,Cauliflower,Cauliflower,FAQ,7/28/2023,2300,2500,2400
Uttar Pradesh,Bijnor,Nagina,Cauliflower,Cauliflower,FAQ,7/28/2023,5000,6000,5500
Uttar Pradesh,Bulandshahar,Divai,Cauliflower,Cauliflower,FAQ,7/28/2023,1400,1600,1500
Uttar Pradesh,Bulandshahar,Sikanderabad,Cauliflower,Cauliflower,FAQ,7/28/2023,1500,2000,1700
Uttar Pradesh,Bulandshahar,Siyana,Cauliflower,Cauliflower,FAQ,7/28/2023,1600,1700,1660
Uttar Pradesh,Hathras,Haathras,Cauliflower,Cauliflower,FAQ,7/28/2023,4200,4450,4380
Uttar Pradesh,Jalaun (Orai),Orai,Cauliflower,Cauliflower,FAQ,7/28/2023,3100,3300,3200
Uttar Pradesh,Maharajganj,Nautnava,Cauliflower,Cauliflower,FAQ,7/28/2023,1300,1500,1400
Uttar Pradesh,Muradabad,Sambhal,Cauliflower,Cauliflower,FAQ,7/28/2023,1000,1150,1050
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cauliflower,Local,FAQ,7/28/2023,500,600,540
Uttar Pradesh,Rampur,Rampur,Cauliflower,Cauliflower,FAQ,7/28/2023,3350,3450,3400
Uttar Pradesh,Saharanpur,Nanuta,Cauliflower,Cauliflower,FAQ,7/28/2023,3000,4000,3500
Uttrakhand,Dehradoon,Vikasnagar,Cauliflower,Other,FAQ,7/28/2023,600,1600,1600
Uttrakhand,Haridwar,Haridwar Union,Cauliflower,Other,FAQ,7/28/2023,4500,5500,5000
Uttrakhand,Nanital,Haldwani,Cauliflower,Other,FAQ,7/28/2023,3500,4500,4000
Uttrakhand,Nanital,Ramnagar,Cauliflower,Other,FAQ,7/28/2023,4500,5000,4750
West Bengal,Darjeeling,Karsiyang(Matigara),Cauliflower,Other,FAQ,7/28/2023,9000,10000,9500
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Other,FAQ,7/29/2023,2000,6000,5000
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,7/29/2023,6000,6500,6250
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cauliflower,Cauliflower,FAQ,7/29/2023,2000,2500,2250
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cauliflower,Other,FAQ,7/29/2023,3500,4050,3775
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cauliflower,Cauliflower,FAQ,7/29/2023,1500,1500,1500
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cauliflower,Other,FAQ,7/29/2023,4000,4000,4000
Gujarat,Navsari,Bilimora,Cauliflower,Other,FAQ,7/29/2023,800,2000,1400
Gujarat,Navsari,Navsari,Cauliflower,African Sarson,FAQ,7/29/2023,3000,4000,3500
Gujarat,Porbandar,Porbandar,Cauliflower,African Sarson,FAQ,7/29/2023,4000,5000,4500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,FAQ,7/29/2023,1500,4000,2750
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,7/29/2023,2000,3000,2500
Haryana,Ambala,Ambala Cantt.,Cauliflower,Cauliflower,FAQ,7/29/2023,1000,2500,1500
Haryana,Ambala,Barara,Cauliflower,Other,FAQ,7/29/2023,2200,2200,2200
Haryana,Ambala,Naraingarh,Cauliflower,Cauliflower,FAQ,7/29/2023,2500,4000,3000
Haryana,Ambala,Shahzadpur,Cauliflower,Cauliflower,FAQ,7/29/2023,2000,4000,4000
Haryana,Bhiwani,Bhiwani,Cauliflower,Other,FAQ,7/29/2023,2000,3000,2400
Haryana,Karnal,"New Grain Market(main), Karnal",Cauliflower,Other,FAQ,7/29/2023,2000,4000,3000
Haryana,Kurukshetra,Ladwa,Cauliflower,Cauliflower,FAQ,7/29/2023,5000,5000,5000
Haryana,Kurukshetra,Pehowa,Cauliflower,Other,FAQ,7/29/2023,1400,1500,1500
Haryana,Kurukshetra,Shahabad,Cauliflower,Cauliflower,FAQ,7/29/2023,4000,5000,4500
Haryana,Sonipat,Ganaur,Cauliflower,Other,FAQ,7/29/2023,6000,8000,7000
Haryana,Yamuna Nagar,Radaur,Cauliflower,Other,FAQ,7/29/2023,4000,6000,5000
Himachal Pradesh,Solan,Solan,Cauliflower,Other,FAQ,7/29/2023,2500,4000,3500
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,7/29/2023,0,0,6000
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,7/29/2023,4000,4500,4000
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,7/29/2023,4400,4600,4500
Kerala,Ernakulam,Aluva,Cauliflower,Other,FAQ,7/29/2023,2500,4000,3300
Kerala,Ernakulam,Angamaly,Cauliflower,Cauliflower,FAQ,7/29/2023,5000,6000,5500
Kerala,Ernakulam,Kothamangalam,Cauliflower,Other,FAQ,7/29/2023,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Cauliflower,Cauliflower,FAQ,7/29/2023,3000,4000,3500
Kerala,Ernakulam,Piravam,Cauliflower,Other,FAQ,7/29/2023,4500,6000,5000
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,7/29/2023,5000,6500,5300
Kerala,Idukki,Thodupuzha,Cauliflower,Other,FAQ,7/29/2023,2500,3000,3000
Kerala,Idukki,Vandiperiyar,Cauliflower,Other,FAQ,7/29/2023,960,960,960
Kerala,Kasargod,Kanjangadu,Cauliflower,Cauliflower,FAQ,7/29/2023,2800,3400,3000
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,FAQ,7/29/2023,1400,1600,1500
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,7/29/2023,3200,3500,3300
Kerala,Malappuram,Kondotty,Cauliflower,Other,FAQ,7/29/2023,3000,3200,3100
Kerala,Malappuram,Manjeri,Cauliflower,Other,FAQ,7/29/2023,2700,2800,2750
Kerala,Thirssur,Chavakkad,Cauliflower,Other,FAQ,7/29/2023,3000,4000,3800
Kerala,Thirssur,Thrissur,Cauliflower,Cauliflower,FAQ,7/29/2023,3800,4000,3800
Kerala,Thiruvananthapuram,Aralamoodu,Cauliflower,Cauliflower,FAQ,7/29/2023,5000,5000,5000
Madhya Pradesh,Rajgarh,Narsinghgarh,Cauliflower,African Sarson,FAQ,7/29/2023,125,690,220
Maharashtra,Ahmednagar,Rahata,Cauliflower,Other,FAQ,7/29/2023,200,500,300
Maharashtra,Ahmednagar,Rahuri,Cauliflower,Other,FAQ,7/29/2023,500,3000,1750
Maharashtra,Ahmednagar,Sangamner,Cauliflower,Other,FAQ,7/29/2023,200,700,450
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,7/29/2023,500,1250,850
Maharashtra,Nashik,Nasik,Cauliflower,Other,FAQ,7/29/2023,570,2140,1430
Maharashtra,Pune,Khed(Chakan),Cauliflower,Other,FAQ,7/29/2023,500,1500,1000
Maharashtra,Pune,Pune(Khadiki),Cauliflower,Other,FAQ,7/29/2023,900,1600,1250
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,FAQ,7/29/2023,500,1500,1000
Maharashtra,Pune,Pune(Pimpri),Cauliflower,Other,FAQ,7/29/2023,1000,1000,1000
Odisha,Ganjam,Bhanjanagar,Cauliflower,African Sarson,FAQ,7/29/2023,3600,3800,3700
Odisha,Sundergarh,Bonai,Cauliflower,Other,FAQ,7/29/2023,8000,12000,8000
Odisha,Sundergarh,Panposh,Cauliflower,Other,FAQ,7/29/2023,3600,4000,3900
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,7/29/2023,2000,2000,2000
Punjab,Fazilka,Jalalabad,Cauliflower,Other,FAQ,7/29/2023,4000,4300,4100
Punjab,Ropar (Rupnagar),Morinda,Cauliflower,Other,FAQ,7/29/2023,6000,7000,6500
Punjab,Tarntaran,Patti,Cauliflower,Other,FAQ,7/29/2023,8000,9000,8800
Rajasthan,Jalore,Jalore,Cauliflower,Other,FAQ,7/29/2023,3000,3500,3200
Telangana,Hyderabad,Bowenpally,Cauliflower,African Sarson,FAQ,7/29/2023,500,2000,1000
Telangana,Hyderabad,Gudimalkapur,Cauliflower,African Sarson,FAQ,7/29/2023,700,4000,2500
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/29/2023,6000,8000,7000
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,FAQ,7/29/2023,3000,3000,3000
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/29/2023,2300,2300,2300
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/29/2023,2300,2300,2300
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cauliflower,African Sarson,FAQ,7/29/2023,2300,2300,2300
Telangana,Warangal,Warangal,Cauliflower,Cauliflower,FAQ,7/29/2023,3000,3200,3100
Uttar Pradesh,Aligarh,Charra,Cauliflower,Cauliflower,FAQ,7/29/2023,4400,4500,4450
Uttar Pradesh,Badaun,Bilsi,Cauliflower,Local,FAQ,7/29/2023,4000,4100,4050
Uttar Pradesh,Barabanki,Barabanki,Cauliflower,Cauliflower,FAQ,7/29/2023,4100,4200,4150
Uttar Pradesh,Bareilly,Anwala,Cauliflower,Cauliflower,FAQ,7/29/2023,2000,2200,2100
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cauliflower,Local,FAQ,7/29/2023,1420,1500,1450
Uttar Pradesh,Muradabad,Sambhal,Cauliflower,Cauliflower,FAQ,7/29/2023,1000,1350,1250
Uttar Pradesh,Saharanpur,Gangoh,Cauliflower,Cauliflower,FAQ,7/29/2023,3000,4000,3500
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,FAQ,7/29/2023,900,1000,950
West Bengal,Darjeeling,Karsiyang(Matigara),Cauliflower,Other,FAQ,7/29/2023,8500,9500,9000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Other,FAQ,7/30/2023,2000,6000,5000
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,7/30/2023,7100,7500,7350
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,FAQ,7/30/2023,2000,4000,3000
Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,FAQ,7/30/2023,2500,5000,3700
Himachal Pradesh,Mandi,Mandi(Takoli),Cauliflower,Other,FAQ,7/30/2023,1000,4000,3000
Maharashtra,Ahmednagar,Rahata,Cauliflower,Other,FAQ,7/30/2023,500,1000,700
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,7/30/2023,500,1250,850
Maharashtra,Pune,Khed(Chakan),Cauliflower,Other,FAQ,7/30/2023,1000,2000,1500
Maharashtra,Pune,Pune,Cauliflower,Other,FAQ,7/30/2023,600,1200,900
Maharashtra,Pune,Pune(Khadiki),Cauliflower,Other,FAQ,7/30/2023,1000,1700,1350
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,FAQ,7/30/2023,700,1200,950
Maharashtra,Pune,Pune(Pimpri),Cauliflower,Other,FAQ,7/30/2023,3500,3500,3500
NCT of Delhi,Delhi,Keshopur,Cauliflower,Cauliflower,FAQ,7/30/2023,7000,9000,8000
Rajasthan,Jalore,Jalore,Cauliflower,Other,FAQ,7/30/2023,3000,3500,3200
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/30/2023,2300,2300,2300
Telangana,Warangal,Warangal,Cauliflower,Cauliflower,FAQ,7/30/2023,4500,5000,4750
Uttar Pradesh,Bulandshahar,Divai,Cauliflower,Cauliflower,FAQ,7/30/2023,1300,1400,1350
Uttar Pradesh,Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,7/30/2023,900,1100,1000
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cauliflower,Local,FAQ,7/30/2023,1420,1500,1450
Uttrakhand,Nanital,Haldwani,Cauliflower,Other,FAQ,7/30/2023,3000,6000,4500
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,7/31/2023,4500,5500,5000
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cauliflower,Cauliflower,FAQ,7/31/2023,1750,2000,1900
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cauliflower,Other,FAQ,7/31/2023,3500,4100,3800
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,FAQ,7/31/2023,2000,6000,4000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cauliflower,Other,FAQ,7/31/2023,4000,4000,4000
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,FAQ,7/31/2023,6000,7000,6500
Gujarat,Porbandar,Porbandar,Cauliflower,African Sarson,FAQ,7/31/2023,3000,4000,3500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,FAQ,7/31/2023,3000,4000,3500
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,7/31/2023,600,2600,1600
Gujarat,Surendranagar,Vadhvan,Cauliflower,Cauliflower,FAQ,7/31/2023,4500,5500,5000
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,7/31/2023,3000,4000,3500
Haryana,Hissar,Hansi,Cauliflower,Other,FAQ,7/31/2023,4000,4000,4000
Haryana,Kurukshetra,Shahabad,Cauliflower,Cauliflower,FAQ,7/31/2023,3000,4500,4000
Himachal Pradesh,Bilaspur,Bilaspur,Cauliflower,Local,FAQ,7/31/2023,5000,6000,5500
Himachal Pradesh,Hamirpur,Hamirpur,Cauliflower,Other,FAQ,7/31/2023,6500,7000,6750
Himachal Pradesh,Kangra,Kangra,Cauliflower,Other,FAQ,7/31/2023,6000,6500,6250
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,7/31/2023,4800,7000,5900
Himachal Pradesh,Kangra,Palampur,Cauliflower,Cauliflower,FAQ,7/31/2023,4500,7000,5750
Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,FAQ,7/31/2023,2000,5000,3000
Himachal Pradesh,Kullu,Kullu,Cauliflower,Other,FAQ,7/31/2023,2000,4000,2500
Himachal Pradesh,Mandi,Mandi(Takoli),Cauliflower,Other,FAQ,7/31/2023,1000,4000,2500
Himachal Pradesh,Shimla,Shimla,Cauliflower,Other,FAQ,7/31/2023,5000,6000,5100
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Cauliflower,Other,FAQ,7/31/2023,9300,9500,9400
Jammu and Kashmir,Kathua,Kathua,Cauliflower,Other,FAQ,7/31/2023,6000,6500,6250
Karnataka,Chikmagalur,Chikkamagalore,Cauliflower,Local,FAQ,7/31/2023,1091,1291,1191
Kerala,Alappuzha,Aroor,Cauliflower,Other,FAQ,7/31/2023,3800,4000,3900
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,7/31/2023,0,0,4000
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,7/31/2023,3700,3900,3800
Kerala,Ernakulam,Angamaly,Cauliflower,Cauliflower,FAQ,7/31/2023,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Cauliflower,Cauliflower,FAQ,7/31/2023,2800,3800,3000
Kerala,Ernakulam,Piravam,Cauliflower,Other,FAQ,7/31/2023,5000,6500,6000
Kerala,Ernakulam,Thrippunithura,Cauliflower,Cauliflower,FAQ,7/31/2023,5000,5500,5200
Kerala,Idukki,Thodupuzha,Cauliflower,Other,FAQ,7/31/2023,2500,3000,3000
Kerala,Kasargod,Kanjangadu,Cauliflower,Cauliflower,FAQ,7/31/2023,3800,4600,4000
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,7/31/2023,5500,5800,5700
Kerala,Kozhikode(Calicut),Perambra,Cauliflower,Cauliflower,FAQ,7/31/2023,3200,3600,3300
Kerala,Malappuram,Kottakkal,Cauliflower,Other,FAQ,7/31/2023,2700,2800,2750
Kerala,Malappuram,Manjeri,Cauliflower,Other,FAQ,7/31/2023,2200,2300,2250
Kerala,Malappuram,Thirurrangadi,Cauliflower,Other,FAQ,7/31/2023,3500,3600,3600
Kerala,Palakad,Koduvayoor,Cauliflower,Other,FAQ,7/31/2023,2400,3000,2800
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,FAQ,7/31/2023,3000,3600,3400
Kerala,Palakad,Pattambi,Cauliflower,Other,FAQ,7/31/2023,2500,3000,2800
Kerala,Thirssur,Chelakkara,Cauliflower,Other,FAQ,7/31/2023,4500,4800,4600
Kerala,Thiruvananthapuram,Aralamoodu,Cauliflower,Cauliflower,FAQ,7/31/2023,5000,5000,5000
Madhya Pradesh,Badwani,Badwani,Cauliflower,Cauliflower,FAQ,7/31/2023,1500,1500,1500
Madhya Pradesh,Dewas,Dewas(F&V),Cauliflower,Other,FAQ,7/31/2023,400,1500,500
Madhya Pradesh,Jhabua,Thandla,Cauliflower,Cauliflower,FAQ,7/31/2023,1100,1500,1300
Madhya Pradesh,Khargone,Badwaha,Cauliflower,African Sarson,FAQ,7/31/2023,2300,3600,2500
Madhya Pradesh,Sagar,Sagar(F&V),Cauliflower,Other,FAQ,7/31/2023,1000,2000,1500
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,FAQ,7/31/2023,600,750,700
Maharashtra,Pune,Pune,Cauliflower,Other,FAQ,7/31/2023,400,2000,1200
Maharashtra,Pune,Pune(Khadiki),Cauliflower,Other,FAQ,7/31/2023,1000,1600,1300
Maharashtra,Pune,Pune(Moshi),Cauliflower,Other,FAQ,7/31/2023,800,1000,900
Maharashtra,Satara,Karad,Cauliflower,Other,FAQ,7/31/2023,1500,1800,1800
Maharashtra,Satara,Vai,Cauliflower,Other,FAQ,7/31/2023,2000,2500,2250
Maharashtra,Sholapur,Akluj,Cauliflower,Other,FAQ,7/31/2023,1500,2800,2500
Meghalaya,East Khasi Hills,Shillong,Cauliflower,Local,FAQ,7/31/2023,7000,8000,7500
Odisha,Bargarh,Attabira,Cauliflower,Other,FAQ,7/31/2023,5500,6000,5800
Odisha,Boudh,Boudh,Cauliflower,Other,FAQ,7/31/2023,10000,12000,12000
Odisha,Boudh,Khunthabandha,Cauliflower,Other,FAQ,7/31/2023,9000,10000,10000
Odisha,Koraput,Koraput(Semilguda),Cauliflower,Other,FAQ,7/31/2023,4000,4200,4100
Odisha,Rayagada,Rayagada,Cauliflower,Cauliflower,FAQ,7/31/2023,3400,3500,3500
Odisha,Sundergarh,Panposh,Cauliflower,Other,FAQ,7/31/2023,4600,5000,4900
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,7/31/2023,1800,1800,1800
Punjab,Barnala,Barnala,Cauliflower,Other,FAQ,7/31/2023,3000,5000,4000
Punjab,Fazilka,Jalalabad,Cauliflower,Other,FAQ,7/31/2023,3800,4000,4000
Punjab,Hoshiarpur,Garh Shankar,Cauliflower,Cauliflower,FAQ,7/31/2023,4000,6000,5000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cauliflower,Other,FAQ,7/31/2023,1400,3800,2600
Punjab,Mohali,Kurali,Cauliflower,Cauliflower,FAQ,7/31/2023,2000,2200,2100
Punjab,Mohali,Lalru,Cauliflower,Other,FAQ,7/31/2023,4000,4000,4000
Punjab,Ropar (Rupnagar),Morinda,Cauliflower,Other,FAQ,7/31/2023,6000,7000,6500
Punjab,Tarntaran,Tarantaran,Cauliflower,Other,FAQ,7/31/2023,6000,7000,6500
Rajasthan,Jalore,Jalore,Cauliflower,Other,FAQ,7/31/2023,3000,3500,3200
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cauliflower,Other,FAQ,7/31/2023,1500,2200,1800
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/31/2023,6000,8000,7000
Telangana,Ranga Reddy,Chevella,Cauliflower,African Sarson,FAQ,7/31/2023,3000,3000,3000
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/31/2023,2300,2300,2300
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cauliflower,African Sarson,FAQ,7/31/2023,2300,2300,2300
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cauliflower,African Sarson,FAQ,7/31/2023,2300,2300,2300
Telangana,Warangal,Warangal,Cauliflower,Cauliflower,FAQ,7/31/2023,4500,5000,4750
Uttar Pradesh,Agra,Achnera,Cauliflower,Cauliflower,FAQ,7/31/2023,4150,4250,4200
Uttar Pradesh,Agra,Agra,Cauliflower,Cauliflower,FAQ,7/31/2023,4250,4400,4320
Uttar Pradesh,Agra,Fatehabad,Cauliflower,Cauliflower,FAQ,7/31/2023,800,850,820
Uttar Pradesh,Aligarh,Charra,Cauliflower,Cauliflower,FAQ,7/31/2023,4400,4600,4500
Uttar Pradesh,Bareilly,Anwala,Cauliflower,Cauliflower,FAQ,7/31/2023,2300,2500,2400
Uttar Pradesh,Bulandshahar,Divai,Cauliflower,Cauliflower,FAQ,7/31/2023,1400,1600,1500
Uttar Pradesh,Bulandshahar,Sikanderabad,Cauliflower,Cauliflower,FAQ,7/31/2023,2000,2500,2200
Uttar Pradesh,Bulandshahar,Sikarpur,Cauliflower,Cauliflower,FAQ,7/31/2023,1500,1650,1600
Uttar Pradesh,Bulandshahar,Siyana,Cauliflower,Cauliflower,FAQ,7/31/2023,900,1000,960
Uttar Pradesh,Jalaun (Orai),Jalaun,Cauliflower,Cauliflower,FAQ,7/31/2023,2800,3100,3000
Uttar Pradesh,Maharajganj,Nautnava,Cauliflower,Cauliflower,FAQ,7/31/2023,1300,1550,1400
Uttar Pradesh,Mathura,Mathura,Cauliflower,Cauliflower,FAQ,7/31/2023,3800,4200,4000
Uttar Pradesh,Muradabad,Sambhal,Cauliflower,Cauliflower,FAQ,7/31/2023,1000,1350,1200
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,FAQ,7/31/2023,900,1000,950
Uttrakhand,Nanital,Haldwani,Cauliflower,Other,FAQ,7/31/2023,4000,5000,4500
Uttrakhand,Nanital,Ramnagar,Cauliflower,Other,FAQ,7/31/2023,4000,4500,4250
Uttrakhand,UdhamSinghNagar,Khateema,Cauliflower,Other,FAQ,7/31/2023,900,1100,1000
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Cauliflower,Other,FAQ,8/1/2023,1000,4000,3000
Chattisgarh,Durg,Durg,Cauliflower,Cauliflower,FAQ,8/1/2023,3000,3500,3250
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,8/1/2023,500,1600,1400
Gujarat,Amreli,Dhari,Cauliflower,Cauliflower,FAQ,8/1/2023,3000,3500,3500
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cauliflower,Cauliflower,FAQ,8/1/2023,1000,1500,1250
Gujarat,Bharuch,Ankleshwar,Cauliflower,Cauliflower,FAQ,8/1/2023,2000,4000,3000
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cauliflower,Cauliflower,FAQ,8/1/2023,1500,1500,1500
Gujarat,Kheda,Kapadvanj,Cauliflower,Other,FAQ,8/1/2023,3000,3500,3250
Gujarat,Mehsana,Mehsana(Mehsana Veg),Cauliflower,Cauliflower,FAQ,8/1/2023,500,2000,1500
Gujarat,Morbi,Vankaner(Sub yard),Cauliflower,Other,FAQ,8/1/2023,6000,7000,6500
Gujarat,Navsari,Navsari,Cauliflower,African Sarson,FAQ,8/1/2023,3500,4000,3750
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cauliflower,Cauliflower,FAQ,8/1/2023,3000,5000,4000
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,8/1/2023,800,3500,2150
Haryana,Ambala,Shahzadpur,Cauliflower,Cauliflower,FAQ,8/1/2023,2000,4000,4000
Haryana,Fatehabad,Jakhal,Cauliflower,African Sarson,FAQ,8/1/2023,4500,5000,5000
Haryana,Hissar,Barwala(Hisar),Cauliflower,Other,FAQ,8/1/2023,3500,4000,3800
Haryana,Hissar,Uklana,Cauliflower,Cauliflower,FAQ,8/1/2023,4000,4000,4000
Haryana,Jhajar,Bahadurgarh,Cauliflower,Other,FAQ,8/1/2023,3500,6000,4000
Haryana,Kurukshetra,Ladwa,Cauliflower,Cauliflower,FAQ,8/1/2023,4000,7000,5500
Haryana,Kurukshetra,Shahabad,Cauliflower,Cauliflower,FAQ,8/1/2023,4000,4500,4200
Haryana,Kurukshetra,Thanesar,Cauliflower,Cauliflower,FAQ,8/1/2023,5000,7000,6000
Haryana,Rohtak,Rohtak,Cauliflower,Other,FAQ,8/1/2023,800,2000,1500
Haryana,Yamuna Nagar,Sadhaura,Cauliflower,Cauliflower,FAQ,8/1/2023,2500,3000,2800
Himachal Pradesh,Hamirpur,Hamirpur,Cauliflower,Other,FAQ,8/1/2023,6500,7000,6750
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,8/1/2023,6800,7000,6900
Himachal Pradesh,Kangra,Palampur,Cauliflower,Cauliflower,FAQ,8/1/2023,6500,7000,6750
Himachal Pradesh,Kullu,Bhuntar,Cauliflower,Other,FAQ,8/1/2023,1000,5000,3000
Himachal Pradesh,Mandi,Mandi(Mandi),Cauliflower,Cauliflower,FAQ,8/1/2023,2000,5000,4000
Himachal Pradesh,Mandi,Mandi(Takoli),Cauliflower,Other,FAQ,8/1/2023,1000,4000,3000
